Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3187,12,T:System.Windows.RoutedEventHandler,,,,,this.PasswordBox_YoutubeApiKey.PasswordChanged += new System.Windows.RoutedEventHandler(this.PasswordBox_YoutubeApiKey_OnPasswordChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3187,12,T:System.Windows.RoutedEventHandler,,,,,this.PasswordBox_YoutubeApiKey.PasswordChanged += new System.Windows.RoutedEventHandler(this.PasswordBox_YoutubeApiKey_OnPasswordChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3187,12,E:System.Windows.Controls.PasswordBox.PasswordChanged,,,,,this.PasswordBox_YoutubeApiKey.PasswordChanged += new System.Windows.RoutedEventHandler(this.PasswordBox_YoutubeApiKey_OnPasswordChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3184,12,T:System.Windows.Controls.PasswordBox,,,,,this.PasswordBox_YoutubeApiKey = ((System.Windows.Controls.PasswordBox)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3181,12,T:System.Windows.Controls.TextBlock,,,,,this.TbArtistBlocklistSyncStatus = ((System.Windows.Controls.TextBlock)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3175,12,T:System.Windows.RoutedEventHandler,,,,,this.TglArtistBlocklistSyncEnabled.Toggled += new System.Windows.RoutedEventHandler(this.TglArtistBlocklistSyncEnabled_OnToggled);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3175,12,T:System.Windows.RoutedEventHandler,,,,,this.TglArtistBlocklistSyncEnabled.Toggled += new System.Windows.RoutedEventHandler(this.TglArtistBlocklistSyncEnabled_OnToggled);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3166,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.BtnArtistBlocklistSyncNow_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3166,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.BtnArtistBlocklistSyncNow_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3166,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.BtnArtistBlocklistSyncNow_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3158,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.BtnArtistBlocklistDetectColumns_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3158,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.BtnArtistBlocklistDetectColumns_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3158,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.BtnArtistBlocklistDetectColumns_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3150,12,T:System.Windows.Controls.ComboBox,,,,,this.CbxArtistBlocklistSyncIdColumn.SelectionChanged += new System.Windows.Controls.SelectionChangedEventHandler(this.CbxArtistBlocklistSyncColumn_OnSelectionChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3150,12,T:System.Windows.Controls.SelectionChangedEventHandler,,,,,this.CbxArtistBlocklistSyncIdColumn.SelectionChanged += new System.Windows.Controls.SelectionChangedEventHandler(this.CbxArtistBlocklistSyncColumn_OnSelectionChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3150,12,T:System.Windows.Controls.SelectionChangedEventHandler,,,,,this.CbxArtistBlocklistSyncIdColumn.SelectionChanged += new System.Windows.Controls.SelectionChangedEventHandler(this.CbxArtistBlocklistSyncColumn_OnSelectionChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3150,12,E:System.Windows.Controls.Primitives.Selector.SelectionChanged,,,,,this.CbxArtistBlocklistSyncIdColumn.SelectionChanged += new System.Windows.Controls.SelectionChangedEventHandler(this.CbxArtistBlocklistSyncColumn_OnSelectionChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3147,12,T:System.Windows.Controls.ComboBox,,,,,this.CbxArtistBlocklistSyncIdColumn = ((System.Windows.Controls.ComboBox)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3141,12,T:System.Windows.Controls.ComboBox,,,,,this.CbxArtistBlocklistSyncNameColumn.SelectionChanged += new System.Windows.Controls.SelectionChangedEventHandler(this.CbxArtistBlocklistSyncColumn_OnSelectionChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3141,12,T:System.Windows.Controls.SelectionChangedEventHandler,,,,,this.CbxArtistBlocklistSyncNameColumn.SelectionChanged += new System.Windows.Controls.SelectionChangedEventHandler(this.CbxArtistBlocklistSyncColumn_OnSelectionChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3141,12,T:System.Windows.Controls.SelectionChangedEventHandler,,,,,this.CbxArtistBlocklistSyncNameColumn.SelectionChanged += new System.Windows.Controls.SelectionChangedEventHandler(this.CbxArtistBlocklistSyncColumn_OnSelectionChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3141,12,E:System.Windows.Controls.Primitives.Selector.SelectionChanged,,,,,this.CbxArtistBlocklistSyncNameColumn.SelectionChanged += new System.Windows.Controls.SelectionChangedEventHandler(this.CbxArtistBlocklistSyncColumn_OnSelectionChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3138,12,T:System.Windows.Controls.ComboBox,,,,,this.CbxArtistBlocklistSyncNameColumn = ((System.Windows.Controls.ComboBox)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3132,12,T:System.Windows.Controls.TextBox,,,,,this.TbArtistBlocklistSyncUrl.TextChanged += new System.Windows.Controls.TextChangedEventHandler(this.TbArtistBlocklistSyncUrl_OnTextChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3132,12,T:System.Windows.Controls.TextChangedEventHandler,,,,,this.TbArtistBlocklistSyncUrl.TextChanged += new System.Windows.Controls.TextChangedEventHandler(this.TbArtistBlocklistSyncUrl_OnTextChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3132,12,T:System.Windows.Controls.TextChangedEventHandler,,,,,this.TbArtistBlocklistSyncUrl.TextChanged += new System.Windows.Controls.TextChangedEventHandler(this.TbArtistBlocklistSyncUrl_OnTextChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3132,12,E:System.Windows.Controls.Primitives.TextBoxBase.TextChanged,,,,,this.TbArtistBlocklistSyncUrl.TextChanged += new System.Windows.Controls.TextChangedEventHandler(this.TbArtistBlocklistSyncUrl_OnTextChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3126,12,T:System.Windows.Controls.TextBox,,,,,this.TbArtistBlocklistSyncUrl.LostFocus += new System.Windows.RoutedEventHandler(this.TbArtistBlocklistSyncUrl_OnLostFocus);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3126,12,T:System.Windows.RoutedEventHandler,,,,,this.TbArtistBlocklistSyncUrl.LostFocus += new System.Windows.RoutedEventHandler(this.TbArtistBlocklistSyncUrl_OnLostFocus);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3126,12,T:System.Windows.RoutedEventHandler,,,,,this.TbArtistBlocklistSyncUrl.LostFocus += new System.Windows.RoutedEventHandler(this.TbArtistBlocklistSyncUrl_OnLostFocus);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3126,12,E:System.Windows.UIElement.LostFocus,,,,,this.TbArtistBlocklistSyncUrl.LostFocus += new System.Windows.RoutedEventHandler(this.TbArtistBlocklistSyncUrl_OnLostFocus);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3123,12,T:System.Windows.Controls.TextBox,,,,,this.TbArtistBlocklistSyncUrl = ((System.Windows.Controls.TextBox)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3117,12,T:System.Windows.RoutedEventHandler,,,,,this.TglBypassSpotifyFetchGate.Toggled += new System.Windows.RoutedEventHandler(this.TglBypassSpotifyFetchGate_OnToggled);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3117,12,T:System.Windows.RoutedEventHandler,,,,,this.TglBypassSpotifyFetchGate.Toggled += new System.Windows.RoutedEventHandler(this.TglBypassSpotifyFetchGate_OnToggled);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3111,12,T:System.Windows.Controls.StackPanel,,,,,this.PnlFetchGating = ((System.Windows.Controls.StackPanel)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3096,12,T:System.Windows.RoutedEventHandler,,,,,this.TglAddToPlaylist.Toggled += new System.Windows.RoutedEventHandler(this.TglAddToPlaylist_Toggled);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3096,12,T:System.Windows.RoutedEventHandler,,,,,this.TglAddToPlaylist.Toggled += new System.Windows.RoutedEventHandler(this.TglAddToPlaylist_Toggled);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3087,12,T:System.Windows.Controls.Button,,,,,this.BtnReloadPlaylists.Click += new System.Windows.RoutedEventHandler(this.BtnReloadPlaylists_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3087,12,T:System.Windows.RoutedEventHandler,,,,,this.BtnReloadPlaylists.Click += new System.Windows.RoutedEventHandler(this.BtnReloadPlaylists_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3087,12,T:System.Windows.RoutedEventHandler,,,,,this.BtnReloadPlaylists.Click += new System.Windows.RoutedEventHandler(this.BtnReloadPlaylists_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3087,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,this.BtnReloadPlaylists.Click += new System.Windows.RoutedEventHandler(this.BtnReloadPlaylists_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3084,12,T:System.Windows.Controls.Button,,,,,this.BtnReloadPlaylists = ((System.Windows.Controls.Button)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3078,12,T:System.Windows.Controls.ComboBox,,,,,this.CbSpotifyPlaylist.SelectionChanged += new System.Windows.Controls.SelectionChangedEventHandler(this.Cb_SpotifyPlaylist_SelectionChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3078,12,T:System.Windows.Controls.SelectionChangedEventHandler,,,,,this.CbSpotifyPlaylist.SelectionChanged += new System.Windows.Controls.SelectionChangedEventHandler(this.Cb_SpotifyPlaylist_SelectionChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3078,12,T:System.Windows.Controls.SelectionChangedEventHandler,,,,,this.CbSpotifyPlaylist.SelectionChanged += new System.Windows.Controls.SelectionChangedEventHandler(this.Cb_SpotifyPlaylist_SelectionChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3078,12,E:System.Windows.Controls.Primitives.Selector.SelectionChanged,,,,,this.CbSpotifyPlaylist.SelectionChanged += new System.Windows.Controls.SelectionChangedEventHandler(this.Cb_SpotifyPlaylist_SelectionChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3075,12,T:System.Windows.Controls.ComboBox,,,,,this.CbSpotifyPlaylist = ((System.Windows.Controls.ComboBox)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3069,12,T:System.Windows.Controls.PasswordBox,,,,,this.TbClientSecret.PasswordChanged += new System.Windows.RoutedEventHandler(this.Tb_ClientSecret_PasswordChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3069,12,T:System.Windows.RoutedEventHandler,,,,,this.TbClientSecret.PasswordChanged += new System.Windows.RoutedEventHandler(this.Tb_ClientSecret_PasswordChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3069,12,T:System.Windows.RoutedEventHandler,,,,,this.TbClientSecret.PasswordChanged += new System.Windows.RoutedEventHandler(this.Tb_ClientSecret_PasswordChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3069,12,E:System.Windows.Controls.PasswordBox.PasswordChanged,,,,,this.TbClientSecret.PasswordChanged += new System.Windows.RoutedEventHandler(this.Tb_ClientSecret_PasswordChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3066,12,T:System.Windows.Controls.PasswordBox,,,,,this.TbClientSecret = ((System.Windows.Controls.PasswordBox)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3060,12,T:System.Windows.Controls.Button,,,,,this.BtnOwnAppHelp.Click += new System.Windows.RoutedEventHandler(this.Btn_OwnAppHelp_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3060,12,T:System.Windows.RoutedEventHandler,,,,,this.BtnOwnAppHelp.Click += new System.Windows.RoutedEventHandler(this.Btn_OwnAppHelp_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3060,12,T:System.Windows.RoutedEventHandler,,,,,this.BtnOwnAppHelp.Click += new System.Windows.RoutedEventHandler(this.Btn_OwnAppHelp_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3060,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,this.BtnOwnAppHelp.Click += new System.Windows.RoutedEventHandler(this.Btn_OwnAppHelp_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3057,12,T:System.Windows.Controls.Button,,,,,this.BtnOwnAppHelp = ((System.Windows.Controls.Button)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3051,12,T:System.Windows.Controls.TextBox,,,,,this.TbClientId.TextChanged += new System.Windows.Controls.TextChangedEventHandler(this.Tb_ClientID_TextChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3051,12,T:System.Windows.Controls.TextChangedEventHandler,,,,,this.TbClientId.TextChanged += new System.Windows.Controls.TextChangedEventHandler(this.Tb_ClientID_TextChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3051,12,T:System.Windows.Controls.TextChangedEventHandler,,,,,this.TbClientId.TextChanged += new System.Windows.Controls.TextChangedEventHandler(this.Tb_ClientID_TextChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3051,12,E:System.Windows.Controls.Primitives.TextBoxBase.TextChanged,,,,,this.TbClientId.TextChanged += new System.Windows.Controls.TextChangedEventHandler(this.Tb_ClientID_TextChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3048,12,T:System.Windows.Controls.TextBox,,,,,this.TbClientId = ((System.Windows.Controls.TextBox)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3042,12,T:System.Windows.RoutedEventHandler,,,,,this.TglswSpotify.Toggled += new System.Windows.RoutedEventHandler(this.Tglsw_Spotify_IsCheckedChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3042,12,T:System.Windows.RoutedEventHandler,,,,,this.TglswSpotify.Toggled += new System.Windows.RoutedEventHandler(this.Tglsw_Spotify_IsCheckedChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3033,12,T:System.Windows.Controls.Button,,,,,this.BtnSpotifyLink.Click += new System.Windows.RoutedEventHandler(this.Btn_spotifyLink_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3033,12,T:System.Windows.RoutedEventHandler,,,,,this.BtnSpotifyLink.Click += new System.Windows.RoutedEventHandler(this.Btn_spotifyLink_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3033,12,T:System.Windows.RoutedEventHandler,,,,,this.BtnSpotifyLink.Click += new System.Windows.RoutedEventHandler(this.Btn_spotifyLink_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3033,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,this.BtnSpotifyLink.Click += new System.Windows.RoutedEventHandler(this.Btn_spotifyLink_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3030,12,T:System.Windows.Controls.Button,,,,,this.BtnSpotifyLink = ((System.Windows.Controls.Button)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3027,12,T:System.Windows.Controls.Label,,,,,this.LblSpotifyAcc = ((System.Windows.Controls.Label)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3021,12,T:System.Windows.Media.ImageBrush,,,,,this.ImgSpotifyProfile = ((System.Windows.Media.ImageBrush)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3018,12,T:System.Windows.Controls.DockPanel,,,,,this.PnlSpotify = ((System.Windows.Controls.DockPanel)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3015,12,T:System.Windows.Controls.TextBox,,,,,this.LblPreview = ((System.Windows.Controls.TextBox)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3012,12,T:System.Windows.Controls.ContentControl,,,,,this.Cctrl = ((System.Windows.Controls.ContentControl)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3009,12,T:System.Windows.Controls.StackPanel,,,,,this.StackCommands = ((System.Windows.Controls.StackPanel)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3003,12,T:System.Windows.RoutedEventHandler,,,,,this.TglsLongBadgeNames.Toggled += new System.Windows.RoutedEventHandler(this.TglsLongBadgeNames_OnToggled);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,3003,12,T:System.Windows.RoutedEventHandler,,,,,this.TglsLongBadgeNames.Toggled += new System.Windows.RoutedEventHandler(this.TglsLongBadgeNames_OnToggled);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,2997,12,T:System.Windows.Controls.Border,,,,,this.BorderCommands = ((System.Windows.Controls.Border)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,2994,12,T:System.Windows.Controls.TabItem,,,,,this.TabItemTwitchBotCommands = ((System.Windows.Controls.TabItem)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,2988,12,T:System.Windows.Controls.TextBox,,,,,this.TbBitsKeyword.TextChanged += new System.Windows.Controls.TextChangedEventHandler(this.TbBitsKeyword_OnTextChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\obj\Debug\Views\SettingsWindow.g.i.cs,2988,12,T:System.Windows.Controls.TextChangedEventHandler,,,,,this.TbBitsKeyword.TextChanged += new System.Windows.Controls.TextChangedEventHandler(this.TbBitsKeyword_OnTextChanged);
